#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        HEAT_VAP        
100000           -4.46262645e+05 -4.38066818e+05 -8.24854756e+03  5.27205845e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.51375878e+05  1.32923981e+01  4.94555827e+03  2.50249882e+01  1.10304944e+01
200000           -4.45708778e+05 -4.37516149e+05 -8.19942202e+03  6.79339884e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.97073780e+05  1.30318854e+01  4.93020973e+03  2.49536208e+01  1.09758093e+01
300000           -4.46543409e+05 -4.38374182e+05 -8.17007209e+03  8.44480390e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.39225625e+05  1.32727664e+01  4.92128956e+03  2.49093745e+01  1.10059423e+01
400000           -4.46080048e+05 -4.37913578e+05 -8.16659729e+03  1.27765051e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.81848407e+05  1.30707635e+01  4.92008980e+03  2.49048274e+01  1.09935732e+01
500000           -4.55163416e+05 -4.47015361e+05 -8.14805520e+03  2.53359122e-07  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.85177079e+05  1.30360853e+01  4.91484509e+03  2.48748351e+01  1.10142104e+01
600000           -4.45443750e+05 -4.37403945e+05 -8.03980506e+03  2.35958912e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.70977785e+05  1.29949833e+01  4.88158666e+03  2.47112844e+01  1.10640924e+01
700000           -4.37789895e+05 -4.29784270e+05 -8.00562507e+03  2.35958911e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.30023038e+05  1.26863655e+01  4.87066340e+03  2.46616864e+01  1.10088283e+01
800000           -4.38296138e+05 -4.30252749e+05 -8.04338910e+03  2.35958911e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -6.62905412e+05  1.30383172e+01  4.88170323e+03  2.47218330e+01  1.09972564e+01
900000           -4.42627409e+05 -4.34659226e+05 -7.96818269e+03  2.35958910e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.19462282e+05  1.27002165e+01  4.85807752e+03  2.46098932e+01  1.09365004e+01
1000000          -4.48809330e+05 -4.40846471e+05 -7.96285888e+03  2.35958910e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -7.16812660e+05  1.27067550e+01  4.85665823e+03  2.46004548e+01  1.09553800e+01
