#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        HEAT_VAP        
100000           -6.24168400e+06 -6.08125978e+06 -1.60495288e+05  7.10647566e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.40272726e+06  1.52827652e+01  5.05444173e+03  4.76436024e+02  1.10304944e+01
200000           -6.24360949e+06 -6.08291286e+06 -1.60718101e+05  2.14687928e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.44745286e+06  1.22861176e+01  5.06979027e+03  4.75652801e+02  1.09758093e+01
300000           -6.25607608e+06 -6.09490869e+06 -1.61174633e+05  7.24493097e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.48109683e+06  9.92486418e+00  5.07871044e+03  4.76167493e+02  1.10059423e+01
400000           -6.26361144e+06 -6.10254531e+06 -1.61068792e+05  2.66192211e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.36544806e+06  1.99702371e+01  5.07991020e+03  4.75741513e+02  1.09935732e+01
500000           -6.29369117e+06 -6.13187580e+06 -1.61815958e+05  5.87307113e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.48478518e+06  1.00137999e+01  5.08515491e+03  4.77455976e+02  1.10142104e+01
600000           -6.35495929e+06 -6.19160745e+06 -1.63351949e+05  1.14220710e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.52925700e+06  8.17776653e+00  5.11841334e+03  4.78855638e+02  1.10640924e+01
700000           -6.34758994e+06 -6.18423565e+06 -1.63354306e+05  2.03597592e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.46166330e+06  1.46068566e+01  5.12933660e+03  4.77842968e+02  1.10088283e+01
800000           -6.30390987e+06 -6.14176998e+06 -1.62139895e+05  1.92226991e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.51021798e+06  9.72682593e+00  5.11829677e+03  4.75311170e+02  1.09972564e+01
900000           -6.32207797e+06 -6.15937242e+06 -1.62705555e+05  1.31279788e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.48106060e+06  1.35884900e+01  5.14192248e+03  4.74779752e+02  1.09365004e+01
1000000          -6.34128954e+06 -6.17822024e+06 -1.63069300e+05  1.31279788e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.52033010e+06  1.03545264e+01  5.14334177e+03  4.75705786e+02  1.09553800e+01
1100000          -6.46999290e+06 -6.30375901e+06 -1.66233894e+05  1.31279788e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.45964783e+06  1.88167460e+01  5.19896730e+03  4.79742652e+02  1.11086152e+01
1200000          -6.50527347e+06 -6.33812663e+06 -1.67146841e+05  1.31279788e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.62703418e+06  6.05488645e+00  5.22388772e+03  4.80087866e+02  1.10888542e+01
1300000          -6.44113822e+06 -6.27550310e+06 -1.65635117e+05  1.31279787e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.51987137e+06  1.46884372e+01  5.21807322e+03  4.76275426e+02  1.10525580e+01
1400000          -6.50661786e+06 -6.33937736e+06 -1.67240503e+05  1.31279787e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.57395258e+06  1.21129343e+01  5.25180430e+03  4.77803389e+02  1.10898679e+01
