#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        HEAT_VAP        
100000           -2.77493470e+05 -2.72595706e+05 -4.92998814e+03  3.22234559e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.08941383e+05  1.07774541e+01  3.79762678e+03  1.94781353e+01  1.10544886e+01
200000           -2.74790091e+05 -2.69850253e+05 -4.94211721e+03  2.27868432e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.73899411e+05  1.04857299e+01  3.80241346e+03  1.95014338e+01  1.10218240e+01
300000           -2.73484468e+05 -2.68531246e+05 -4.95343183e+03  2.09697685e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.37162476e+05  1.06733688e+01  3.80700422e+03  1.95224659e+01  1.10612255e+01
400000           -2.69871860e+05 -2.65018652e+05 -4.85320759e+03  7.18817224e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27131147e+05  1.05917773e+01  3.76805674e+03  1.93252030e+01  1.10920704e+01
500000           -2.71191946e+05 -2.66247965e+05 -4.94398120e+03  7.18817219e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.62664199e+05  1.05408729e+01  3.80332018e+03  1.95042882e+01  1.10442352e+01
600000           -2.65215919e+05 -2.60325014e+05 -4.89090525e+03  7.18817214e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27324393e+05  1.06400236e+01  3.78251831e+03  1.94007324e+01  1.10896922e+01
700000           -2.67181914e+05 -2.62301097e+05 -4.88081660e+03  7.18817209e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.59477502e+05  1.04755053e+01  3.77840480e+03  1.93819241e+01  1.10473995e+01
800000           -2.76133486e+05 -2.71306605e+05 -4.82688049e+03  7.18817204e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.51277197e+05  1.04442327e+01  3.75749100e+03  1.92745727e+01  1.10737474e+01
900000           -2.72325495e+05 -2.67512204e+05 -4.81329091e+03  7.18817198e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.62717839e+05  1.03741445e+01  3.75139237e+03  1.92515121e+01  1.10002567e+01
1000000          -2.62600359e+05 -2.57716876e+05 -4.88348372e+03  7.18817193e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.78013406e+05  1.08649351e+01  3.77910687e+03  1.93889550e+01  1.10912917e+01
1100000          -2.70277920e+05 -2.65360241e+05 -4.91767957e+03  7.18817188e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.49688443e+05  1.05690829e+01  3.79283676e+03  1.94540920e+01  1.10381634e+01
1200000          -2.70859930e+05 -2.65883738e+05 -4.97619170e+03  7.18817183e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.02934474e+05  1.08651578e+01  3.81531179e+03  1.95690431e+01  1.10419732e+01
1300000          -2.82876631e+05 -2.77895620e+05 -4.98101104e+03  7.18817178e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.96610959e+05  1.09007581e+01  3.81738058e+03  1.95774811e+01  1.10160026e+01
