#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        HEAT_VAP        
100000           -2.60411772e+05 -2.55560509e+05 -4.88376266e+03  3.24995003e+01  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.89059797e+05  1.08108938e+01  3.78013984e+03  1.93848157e+01  1.11571490e+01
200000           -2.57517621e+05 -2.52686114e+05 -4.83314907e+03  1.64219665e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33065593e+05  1.05375600e+01  3.76029319e+03  1.92850156e+01  1.11510310e+01
300000           -2.68090309e+05 -2.63207644e+05 -4.88268274e+03  1.77860740e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.10733081e+05  1.07080295e+01  3.77930037e+03  1.93848353e+01  1.10999984e+01
400000           -2.73529879e+05 -2.68639563e+05 -4.89031564e+03  7.66528816e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.05779348e+05  1.07403265e+01  3.78267959e+03  1.93977445e+01  1.11239517e+01
500000           -2.67714539e+05 -2.62812016e+05 -4.90252281e+03  7.66528811e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.10537998e+05  1.07323714e+01  3.78789859e+03  1.94192622e+01  1.11633691e+01
600000           -2.73789456e+05 -2.68872562e+05 -4.91689473e+03  7.66528806e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21601744e+05  1.06984435e+01  3.79352648e+03  1.94472898e+01  1.11391507e+01
700000           -2.67457151e+05 -2.62484233e+05 -4.97291760e+03  7.66528801e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.42689530e+05  1.06709586e+01  3.81507778e+03  1.95578647e+01  1.11072492e+01
800000           -2.62818112e+05 -2.57827759e+05 -4.99035338e+03  7.66528797e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.46613028e+05  1.06754203e+01  3.82149763e+03  1.95935528e+01  1.10757699e+01
900000           -2.72875070e+05 -2.67902075e+05 -4.97299451e+03  7.66528792e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.39641768e+05  1.06858802e+01  3.81476537e+03  1.95591429e+01  1.10716466e+01
1000000          -2.69327386e+05 -2.64342707e+05 -4.98467972e+03  7.66528786e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.58505823e+05  1.06109398e+01  3.81978016e+03  1.95800830e+01  1.11031098e+01
1100000          -2.68125550e+05 -2.63169502e+05 -4.95604836e+03  7.66528781e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29441057e+05  1.07112207e+01  3.80890358e+03  1.95231036e+01  1.11364392e+01
1200000          -2.72190077e+05 -2.67224904e+05 -4.96517325e+03  7.66528776e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.95546932e+05  1.08830169e+01  3.81242851e+03  1.95409501e+01  1.11467692e+01
1300000          -2.72807722e+05 -2.67768889e+05 -5.03883323e+03  7.66528772e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.45013978e+05  1.07435998e+01  3.84058675e+03  1.96854348e+01  1.10627259e+01
1400000          -2.73844044e+05 -2.68749542e+05 -5.09450215e+03  7.66528767e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -3.99643886e+05  1.10288110e+01  3.86167312e+03  1.97941534e+01  1.10720926e+01
1500000          -2.79316412e+05 -2.74246114e+05 -5.07029766e+03  7.66528762e-11  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.16553528e+05  1.09172076e+01  3.85294308e+03  1.97448556e+01  1.10956853e+01
