#STEPS          TOT_EN          EN_INTER        EN_TC           EN_INTRA(B)     EN_INTRA(NB)    EN_ELECT        EN_REAL         EN_RECIP        TOTAL_VIR       PRESSURE        TOT_MOL         TOT_DENS        HEAT_VAP        
1300000          -7.60413548e+06 -7.40853358e+06 -1.95601910e+05  1.78906582e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33011355e+06  6.17478599e+00  6.24126347e+03  4.70237201e+02  1.11184063e+01
1400000          -7.57393455e+06 -7.37883370e+06 -1.95100851e+05  1.78906582e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25059841e+06  1.15669424e+01  6.23889739e+03  4.69210782e+02  1.10641527e+01
1500000          -7.54501901e+06 -7.35075816e+06 -1.94260854e+05  1.38636496e-03  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22470500e+06  1.25674049e+01  6.22272499e+03  4.68403795e+02  1.10879591e+01
1600000          -7.56133851e+06 -7.36693138e+06 -1.94407136e+05 -1.53934129e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.26455749e+06  9.73103780e+00  6.22101891e+03  4.68884459e+02  1.11122722e+01
1700000          -7.62689859e+06 -7.43070173e+06 -1.96196854e+05 -1.53934130e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27091089e+06  1.04583744e+01  6.24448142e+03  4.71423480e+02  1.11198214e+01
1800000          -7.54836662e+06 -7.35419780e+06 -1.94168822e+05 -1.53934130e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32213120e+06  6.18351458e+00  6.23066141e+03  4.67586342e+02  1.10378804e+01
1900000          -7.52887494e+06 -7.33508991e+06 -1.93785022e+05 -1.53934130e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28093004e+06  8.75970767e+00  6.22521966e+03  4.67069913e+02  1.10662937e+01
2000000          -7.51518640e+06 -7.32158560e+06 -1.93600802e+05 -1.53934130e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.30228865e+06  7.86182040e+00  6.23792340e+03  4.65671735e+02  1.10045907e+01
2100000          -7.55497421e+06 -7.36032285e+06 -1.94651359e+05 -1.53934130e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33507763e+06  5.94013192e+00  6.24437315e+03  4.67717144e+02  1.10285659e+01
2200000          -7.60862770e+06 -7.41260738e+06 -1.96020322e+05 -1.53934130e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27876091e+06  1.09985379e+01  6.26834672e+03  4.69207345e+02  1.11011613e+01
2300000          -7.60639285e+06 -7.41070508e+06 -1.95687770e+05 -1.53934131e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25309628e+06  1.21915983e+01  6.25601561e+03  4.69334539e+02  1.10905483e+01
2400000          -7.54992732e+06 -7.35584776e+06 -1.94079553e+05 -1.53934131e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22618287e+06  1.20172514e+01  6.21311175e+03  4.68689459e+02  1.10808738e+01
2500000          -7.51719816e+06 -7.32389374e+06 -1.93304427e+05 -1.53934131e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21792994e+06  1.19790465e+01  6.20061317e+03  4.67761137e+02  1.10579244e+01
2600000          -7.54188887e+06 -7.34772468e+06 -1.94164191e+05 -1.53934131e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.17736275e+06  1.55917353e+01  6.21698286e+03  4.68603271e+02  1.11026249e+01
2700000          -7.49880766e+06 -7.30582852e+06 -1.92979135e+05 -1.53934131e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.18201930e+06  1.39669255e+01  6.18982511e+03  4.67787684e+02  1.10973956e+01
2800000          -7.43994156e+06 -7.24819536e+06 -1.91746202e+05 -1.53934132e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.24204327e+06  9.22246561e+00  6.17923964e+03  4.65594526e+02  1.10046965e+01
2900000          -7.49702759e+06 -7.30390314e+06 -1.93124446e+05 -1.53934132e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.20606702e+06  1.28600636e+01  6.20208367e+03  4.67214129e+02  1.10441095e+01
3000000          -7.56417103e+06 -7.36964864e+06 -1.94522387e+05 -1.53934132e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22565362e+06  1.21550160e+01  6.21477068e+03  4.69636027e+02  1.11333073e+01
3100000          -7.58281127e+06 -7.38771439e+06 -1.95096883e+05 -1.53934132e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22208526e+06  1.28511348e+01  6.22382648e+03  4.70335201e+02  1.11396615e+01
3200000          -7.56178244e+06 -7.36727889e+06 -1.94503559e+05 -1.53934132e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21006697e+06  1.33001318e+01  6.21613052e+03  4.69487707e+02  1.11467637e+01
3300000          -7.54969264e+06 -7.35548614e+06 -1.94206493e+05 -1.53934132e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28475781e+06  8.01929300e+00  6.21456610e+03  4.68887451e+02  1.10985794e+01
3400000          -7.52625769e+06 -7.33250069e+06 -1.93757005e+05 -1.53934133e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25288416e+06  9.42315334e+00  6.19746829e+03  4.69094148e+02  1.11323436e+01
3500000          -7.49387391e+06 -7.30100000e+06 -1.92873905e+05 -1.53934133e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23493469e+06  9.97792019e+00  6.18335122e+03  4.68021661e+02  1.10755065e+01
3600000          -7.50313050e+06 -7.30990830e+06 -1.93222204e+05 -1.53934133e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.15182588e+06  1.59707285e+01  6.18713056e+03  4.68577865e+02  1.10627989e+01
3700000          -7.48679390e+06 -7.29390910e+06 -1.92884805e+05 -1.53934133e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25474262e+06  9.05967691e+00  6.19325055e+03  4.67300675e+02  1.10389988e+01
3800000          -7.48253381e+06 -7.28961867e+06 -1.92915140e+05 -1.53934133e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23477134e+06  1.08165520e+01  6.20133113e+03  4.66764399e+02  1.09932550e+01
3900000          -7.55398283e+06 -7.35956719e+06 -1.94415639e+05 -1.53934133e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.31531303e+06  6.46934925e+00  6.22662196e+03  4.68484387e+02  1.10824635e+01
4000000          -7.57509724e+06 -7.38015935e+06 -1.94937888e+05 -1.53934134e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.26443372e+06  9.58984990e+00  6.21701646e+03  4.70469902e+02  1.11302621e+01
4100000          -7.54839286e+06 -7.35424948e+06 -1.94143384e+05 -1.53934134e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.21835792e+06  1.22664180e+01  6.20661919e+03  4.69335440e+02  1.11034456e+01
4200000          -7.56883134e+06 -7.37415586e+06 -1.94675487e+05 -1.53934134e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.26872663e+06  8.95093866e+00  6.21028475e+03  4.70344913e+02  1.10940069e+01
4300000          -7.53870797e+06 -7.34454188e+06 -1.94166096e+05 -1.53934134e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.30330605e+06  6.74733452e+00  6.21489764e+03  4.68765875e+02  1.10828199e+01
4400000          -7.51122829e+06 -7.31773436e+06 -1.93493932e+05 -1.53934134e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.24833601e+06  1.00240164e+01  6.20391701e+03  4.67970203e+02  1.10590875e+01
4500000          -7.52113497e+06 -7.32742047e+06 -1.93714496e+05 -1.53934134e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25744456e+06  9.43606656e+00  6.20471172e+03  4.68439503e+02  1.10366214e+01
4600000          -7.58216658e+06 -7.38683480e+06 -1.95331777e+05 -1.53934135e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.26358137e+06  1.04857745e+01  6.23499021e+03  4.70060343e+02  1.11044686e+01
4700000          -7.58937951e+06 -7.39405346e+06 -1.95326053e+05 -1.53934135e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.24429902e+06  1.18586880e+01  6.23563560e+03  4.69998215e+02  1.10861566e+01
4800000          -7.51647798e+06 -7.32287025e+06 -1.93607732e+05 -1.53934135e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.17525834e+06  1.48553282e+01  6.19815664e+03  4.68680297e+02  1.11181090e+01
4900000          -7.51135378e+06 -7.31786265e+06 -1.93491128e+05 -1.53934135e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.13372201e+06  1.71273616e+01  6.18414833e+03  4.69459406e+02  1.11041556e+01
5000000          -7.51594010e+06 -7.32268538e+06 -1.93254720e+05 -1.53934135e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.18603150e+06  1.25302083e+01  6.16358349e+03  4.70449388e+02  1.10825258e+01
5100000          -7.49380449e+06 -7.30106141e+06 -1.92743081e+05 -1.53934136e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.19850637e+06  1.17634006e+01  6.16662912e+03  4.68972796e+02  1.10998416e+01
5200000          -7.47148641e+06 -7.27931480e+06 -1.92171606e+05 -1.53934136e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.19908382e+06  1.13126685e+01  6.15866244e+03  4.68185719e+02  1.10927811e+01
5300000          -7.53145148e+06 -7.33770854e+06 -1.93742940e+05 -1.53934136e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23534589e+06  1.04783175e+01  6.19382954e+03  4.69336211e+02  1.11000996e+01
5400000          -7.59095940e+06 -7.39575830e+06 -1.95201094e+05 -1.53934136e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22042402e+06  1.26228863e+01  6.21612164e+03  4.71169097e+02  1.11283914e+01
5500000          -7.57657312e+06 -7.38169695e+06 -1.94876172e+05 -1.53934136e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.20162020e+06  1.36317585e+01  6.20983032e+03  4.70864212e+02  1.11190140e+01
5600000          -7.58922622e+06 -7.39390560e+06 -1.95320614e+05 -1.53934136e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33126748e+06  5.95045764e+00  6.23860802e+03  4.69761313e+02  1.11143434e+01
5700000          -7.53211586e+06 -7.33795933e+06 -1.94156534e+05 -1.53934137e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.31366627e+06  7.29310108e+00  6.24203876e+03  4.66704408e+02  1.10322168e+01
5800000          -7.50016519e+06 -7.30685610e+06 -1.93309090e+05 -1.53934137e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33955400e+06  4.37614345e+00  6.21866219e+03  4.66412784e+02  1.10373377e+01
5900000          -7.51966914e+06 -7.32577092e+06 -1.93898222e+05 -1.53934137e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29381360e+06  7.82210377e+00  6.22407446e+03  4.67429783e+02  1.10426300e+01
6000000          -7.58106564e+06 -7.38575152e+06 -1.95314116e+05 -1.53934137e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.26938483e+06  1.12169195e+01  6.25962555e+03  4.68168633e+02  1.10772379e+01
6100000          -7.53566496e+06 -7.34131834e+06 -1.94346626e+05 -1.53934137e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23844420e+06  1.27177073e+01  6.24717114e+03  4.66778071e+02  1.10157040e+01
6200000          -7.55951904e+06 -7.36479743e+06 -1.94721608e+05 -1.53934137e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28811851e+06  8.92181235e+00  6.23862528e+03  4.68318741e+02  1.10478151e+01
6300000          -7.58302876e+06 -7.38779653e+06 -1.95232232e+05 -1.53934138e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28366947e+06  1.02156456e+01  6.25981039e+03  4.67955627e+02  1.10933284e+01
6400000          -7.64823815e+06 -7.45152483e+06 -1.96713322e+05 -1.53934138e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.26252973e+06  1.27198092e+01  6.28083513e+03  4.69930221e+02  1.11436725e+01
6500000          -7.60417445e+06 -7.40849805e+06 -1.95676394e+05 -1.53934138e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29512339e+06  9.53808640e+00  6.26150296e+03  4.68895016e+02  1.10672185e+01
6600000          -7.57568652e+06 -7.38053992e+06 -1.95146603e+05 -1.53934138e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.25721824e+06  1.16704788e+01  6.25164759e+03  4.68363657e+02  1.10713045e+01
6700000          -7.57893264e+06 -7.38389531e+06 -1.95037321e+05 -1.53934138e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29269800e+06  9.28834722e+00  6.25311344e+03  4.67989172e+02  1.11133657e+01
6800000          -7.60093644e+06 -7.40525399e+06 -1.95682452e+05 -1.53934139e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32233169e+06  7.56402465e+00  6.25945074e+03  4.69064100e+02  1.11149639e+01
6900000          -7.65198871e+06 -7.45495869e+06 -1.97030020e+05 -1.53934139e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33627194e+06  8.15184470e+00  6.29160149e+03  4.69878778e+02  1.11579300e+01
7000000          -7.69144364e+06 -7.49356603e+06 -1.97877613e+05 -1.53934139e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33156120e+06  9.35210024e+00  6.31007114e+03  4.70519376e+02  1.11460982e+01
7100000          -7.68855491e+06 -7.49059061e+06 -1.97964293e+05 -1.53934139e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29424149e+06  1.22463259e+01  6.31724371e+03  4.70192235e+02  1.11122960e+01
7200000          -7.66458020e+06 -7.46718842e+06 -1.97391782e+05 -1.53934139e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.30498995e+06  1.08601322e+01  6.30357122e+03  4.69849887e+02  1.10911977e+01
7300000          -7.61042872e+06 -7.41456690e+06 -1.95861818e+05 -1.53934139e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.31237599e+06  9.67205783e+00  6.29035503e+03  4.67188633e+02  1.10969603e+01
7400000          -7.60272317e+06 -7.40738291e+06 -1.95340269e+05 -1.53934140e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.34399126e+06  7.07474773e+00  6.28112466e+03  4.66628392e+02  1.10707414e+01
7500000          -7.59694946e+06 -7.40163946e+06 -1.95310005e+05 -1.53934140e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.30992832e+06  9.47942965e+00  6.28300164e+03  4.66416028e+02  1.10605629e+01
7600000          -7.62881350e+06 -7.43247809e+06 -1.96335412e+05 -1.53934140e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29746165e+06  1.13501121e+01  6.30419471e+03  4.67288843e+02  1.10618398e+01
7700000          -7.66593521e+06 -7.46845207e+06 -1.97483138e+05 -1.53934140e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.36015033e+06  8.67127766e+00  6.33843750e+03  4.67481772e+02  1.10928146e+01
7800000          -7.70037267e+06 -7.50204442e+06 -1.98328252e+05 -1.53934140e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.31035092e+06  1.32508496e+01  6.36417604e+03  4.67583412e+02  1.10638925e+01
7900000          -7.78574126e+06 -7.58517080e+06 -2.00570464e+05 -1.53934141e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.42746752e+06  7.42830682e+00  6.40835160e+03  4.69609569e+02  1.11279329e+01
8000000          -7.75085753e+06 -7.55130251e+06 -1.99555017e+05 -1.53934141e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.30284018e+06  1.52045487e+01  6.39550986e+03  4.68166914e+02  1.11285531e+01
8100000          -7.76921716e+06 -7.56919817e+06 -2.00018983e+05 -1.53934141e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.41783688e+06  7.40802951e+00  6.39415162e+03  4.69358040e+02  1.11203060e+01
8200000          -7.80517064e+06 -7.60428690e+06 -2.00883738e+05 -1.53934141e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.35032005e+06  1.23171177e+01  6.40093935e+03  4.70888174e+02  1.11854435e+01
8300000          -7.73983370e+06 -7.54070088e+06 -1.99132817e+05 -1.53934141e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33748079e+06  1.12938431e+01  6.36054552e+03  4.69748274e+02  1.11740516e+01
8400000          -7.71852079e+06 -7.51984750e+06 -1.98673289e+05 -1.53934142e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.31260263e+06  1.26800877e+01  6.35412158e+03  4.69137583e+02  1.11452620e+01
8500000          -7.67980728e+06 -7.48228431e+06 -1.97522966e+05 -1.53934142e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.31164770e+06  1.22337433e+01  6.34440900e+03  4.67135737e+02  1.11344400e+01
8600000          -7.76310103e+06 -7.56332299e+06 -1.99778040e+05 -1.53934142e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32746084e+06  1.32956208e+01  6.38955688e+03  4.69129505e+02  1.11532669e+01
8700000          -7.74559110e+06 -7.54628594e+06 -1.99305165e+05 -1.53934142e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.41347369e+06  6.90548361e+00  6.37772711e+03  4.68887259e+02  1.11816992e+01
8800000          -7.75898695e+06 -7.55934962e+06 -1.99637326e+05 -1.53934142e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.37285604e+06  9.37632878e+00  6.37075701e+03  4.70180922e+02  1.11775621e+01
8900000          -7.71158918e+06 -7.51314269e+06 -1.98446495e+05 -1.53934142e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.35144906e+06  1.00955276e+01  6.35582124e+03  4.68476207e+02  1.11405618e+01
9000000          -7.75500170e+06 -7.55508857e+06 -1.99913133e+05 -1.53934143e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.37913311e+06  9.78143867e+00  6.38886859e+03  4.69499711e+02  1.11389275e+01
9100000          -7.75846603e+06 -7.55849068e+06 -1.99975359e+05 -1.53934143e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.47038047e+06  3.53824501e+00  6.38735038e+03  4.69754155e+02  1.11072451e+01
9200000          -7.73327607e+06 -7.53411848e+06 -1.99157588e+05 -1.53934143e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.35314235e+06  1.02614721e+01  6.36096843e+03  4.69774650e+02  1.11350609e+01
9300000          -7.65173621e+06 -7.45471441e+06 -1.97021797e+05 -1.53934143e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28524273e+06  1.29040569e+01  6.31946841e+03  4.67789303e+02  1.11457970e+01
9400000          -7.69039256e+06 -7.49224188e+06 -1.98150679e+05 -1.53934143e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.29209278e+06  1.29109208e+01  6.32855269e+03  4.69793443e+02  1.11202641e+01
9500000          -7.71461678e+06 -7.51599774e+06 -1.98619038e+05 -1.53934143e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32452673e+06  1.06962041e+01  6.32810366e+03  4.70938013e+02  1.11652069e+01
9600000          -7.69622769e+06 -7.49838641e+06 -1.97841276e+05 -1.53934144e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33424309e+06  9.08694234e+00  6.30810864e+03  4.70579429e+02  1.12056085e+01
9700000          -7.70121763e+06 -7.50341190e+06 -1.97805733e+05 -1.53934144e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.32998854e+06  8.90718542e+00  6.29800846e+03  4.71250408e+02  1.11799431e+01
9800000          -7.70057188e+06 -7.50241454e+06 -1.98157334e+05 -1.53934144e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.27147909e+06  1.38501536e+01  6.31794560e+03  4.70598640e+02  1.11295873e+01
9900000          -7.70245801e+06 -7.50432119e+06 -1.98136823e+05 -1.53934144e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.33010809e+06  1.03646424e+01  6.32990334e+03  4.69661094e+02  1.11769780e+01
10000000         -7.69676674e+06 -7.49853458e+06 -1.98232164e+05 -1.53934144e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28316576e+06  1.33108908e+01  6.32381538e+03  4.70339513e+02  1.11286493e+01
10100000         -7.74475053e+06 -7.54537494e+06 -1.99375595e+05 -1.53934145e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28439343e+06  1.35569568e+01  6.32933035e+03  4.72640500e+02  1.12030127e+01
10200000         -7.65931451e+06 -7.46229933e+06 -1.97015182e+05 -1.53934145e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28739365e+06  1.13939336e+01  6.28893735e+03  4.70038389e+02  1.11206848e+01
10300000         -7.69027358e+06 -7.49250727e+06 -1.97766312e+05 -1.53934145e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.28788107e+06  1.12459291e+01  6.28553235e+03  4.72093061e+02  1.11667413e+01
10400000         -7.65363436e+06 -7.45723264e+06 -1.96401720e+05 -1.53934145e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.36791022e+06  4.15051138e+00  6.25374232e+03  4.71218072e+02  1.11830458e+01
10500000         -7.64497125e+06 -7.44848347e+06 -1.96487785e+05 -1.53934145e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.35456726e+06  5.77051070e+00  6.26796355e+03  4.70353964e+02  1.11425696e+01
10600000         -7.64698296e+06 -7.45016067e+06 -1.96822297e+05 -1.53934145e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22567591e+06  1.49622412e+01  6.27390768e+03  4.70704291e+02  1.11232658e+01
10700000         -7.58226827e+06 -7.38727692e+06 -1.94991352e+05 -1.53934146e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.24883709e+06  1.15872744e+01  6.23711229e+03  4.69079935e+02  1.10780599e+01
10800000         -7.68378808e+06 -7.48625520e+06 -1.97532874e+05 -1.53934146e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.22203618e+06  1.52555810e+01  6.27361649e+03  4.72430647e+02  1.12060785e+01
10900000         -7.60031090e+06 -7.40483971e+06 -1.95471188e+05 -1.53934146e-10  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00 -4.23544129e+06  1.26007428e+01  6.23815891e+03  4.70156107e+02  1.11084582e+01
